,ticker,month,mean_transactions,median_transactions,sd_transactions,mean_low,median_low,sd_low,mean_high,median_high,sd_high,mean_close,median_close,sd_close
185,BGI,June,214600,181300,162918.8602,1.372500002,1.384999991,0.031124719,1.565000028,1.555000008,0.093941478,1.42750004,1.455000043,0.056734026
186,BGI,July,176900,131400,100195.1895,1.325999999,1.389999986,0.12846789,1.614000011,1.639999986,0.103266646,1.494000006,1.559999943,0.118928561
187,BGI,August,39650,39250,6061.559205,1.472499996,1.465000034,0.046569829,1.597499967,1.589999974,0.038971163,1.509999991,1.514999986,0.062849046
188,BGI,September,123650,31300,168432.5458,1.207500011,1.215000034,0.016393631,1.520000011,1.384999991,0.249098394,1.282499999,1.279999971,0.048153397
189,BGI,October,46340,42400,19115.18768,1.202000022,1.210000038,0.032496161,1.29599998,1.289999962,0.019595941,1.224000001,1.24000001,0.028705418
190,BGI,November,402675,334250,338431.9014,1.145000011,1.129999996,0.032787211,1.485000015,1.435000003,0.160078099,1.180000007,1.185000002,0.02121324
191,BGI,December,83600,86100,57528.84494,0.95999999,0.970000029,0.17227884,1.143999994,1.200000048,0.139656718,1.037999976,1.049999952,0.125123914
192,M,January,51779540,39196700,20117828.27,24.78799972,24.70999908,1.147996019,27.3079998,27.43000031,0.37295575,26.13399963,26.88999939,1.202075002
193,M,February,61312950,47334600,32815250.76,24.59250021,24.69500065,1.54897379,27.42750025,26.8199997,2.218224491,26.88999987,26.5,2.253741379
194,M,March,42599350,42436950,5446712.726,27.83999968,27.80999947,0.633561007,30.11500025,30.10000039,0.405061821,28.68249941,28.88999939,0.918269667
195,M,April,38903960,37851400,3843046.982,28.9579998,28.63999939,0.799659849,31.24399986,30.97999954,1.002708497,30.28999939,29.95999908,1.340327928
196,M,May,63307000,52484450,32008081.05,30.99750042,30.92500019,2.405030429,34.30499983,34.98999977,1.818962698,33.32250023,34.04500008,2.215044366
197,M,June,45353050,39028250,17978984.25,36.70250034,36.95000076,0.645381798,40.19250107,40.24500084,0.907534872,38.25250054,37.85000039,1.000259651
198,M,July,29501240,30136300,5806908.038,36.70199966,36.00999832,1.206902861,39.14000015,39.22000122,1.45930035,38.07200012,38.65000153,1.209436671
199,M,August,50410975,39159400,28522671.13,36.05000019,35.60000038,1.393753331,39.68000031,39.89500046,1.906450715,37.26499939,36.52999878,1.575080414
200,M,September,28928200,28586650,1294634.676,34.67999935,34.80999947,0.404907691,36.56750012,36.50500107,0.473834165,35.54999924,35.59999848,0.550454623
201,M,October,37700420,37532400,3831553.373,32.00199928,31.88999939,0.481057024,34.58199997,33.95000076,1.002105125,33.29200058,32.83000183,1.185840151
202,M,November,49449975,39853650,19647437.26,32.26499939,31.5699997,1.784383306,36.16249943,36.27000046,2.005709075,34.32749939,33.76000023,2.14230458
203,M,December,26885600,29651100,12456429.57,29.41199989,29.59000015,1.321278448,32.03000069,31.52000046,1.771892321,30.06000061,30.02000046,1.140087641
204,NKE,January,34590200,35092600,2532196.892,64.30599976,63.43999863,1.623694071,66.74600067,67.23999786,1.911120265,66.22399979,67.20999908,1.594523861
205,NKE,February,40220650,38682150,15032001.59,64.61749935,64.8199997,1.711685311,68.65500069,68.58000183,1.117597763,66.96000099,67.02500153,1.278810439
206,NKE,March,39590575,37740350,6083960.45,64.6949997,64.61000061,0.689545689,67.26250076,67.42499924,0.472830176,65.8200016,66.10500336,0.71397009
207,NKE,April,36196120,32873500,7696364.925,65.45599823,65.94999695,1.263069059,69.22400055,69.77999878,0.807032008,67.70999908,67.55000305,1.134566055
208,NKE,May,27913375,29054500,2533514.063,69.06500054,69.27000046,1.557585299,71.86499786,72.27499771,1.570517127,71.19000054,71.78499985,1.675037681
209,NKE,June,38102125,30507300,15139094.66,72.78499985,73,1.037531815,77.13000107,75.88000107,2.234982613,75.96249962,75.36999894,2.311778178
210,NKE,July,27643980,28626500,3229466.742,75.74199982,75.80000305,0.456745317,78.65400085,78.44000244,0.535299103,77.28999939,76.95999908,0.779177637
211,NKE,August,26937575,26706600,1922435.032,79.87750054,80.03499985,1.129365778,82.58499908,82.75499725,1.100828599,81.28249932,81.46500016,1.102118252
212,NKE,September,41418525,43355300,7375714.171,81.27750015,81.58499908,1.449696423,84.09250069,84.58499908,1.858483832,83.51500129,84.10499954,1.995626208
213,NKE,October,42492280,42550200,4892603.994,73.91000061,73.90000153,3.073831175,79.78799896,78.58999634,3.632906804,75.7780014,75.91000366,2.672882824
214,NKE,November,29888725,30075750,2907995.875,72.30999946,72.09500122,2.20844991,76.48750115,76.48500061,1.420851474,74.42749977,74.93000031,1.798658695
215,NKE,December,36074120,34839600,20315746.39,70.32200012,70.61000061,2.69103229,75.49799957,74.45999908,1.784695051,73.14399872,73.33999634,0.639517499
216,GPS,January,18961860,18706600,3688538.277,32.42999954,31.90999985,0.946487266,34.89599991,34.86999893,0.55207316,33.63399963,33.86999893,1.138096673
217,GPS,February,29384150,27785800,8530713.281,30.51250029,30.73999977,0.746202809,33.57249928,33.5,0.607716433,33.10750008,32.97999955,0.710506062
218,GPS,March,24373575,22749350,6598316.065,31.21749973,31.19000054,0.665595985,33.07749987,32.95499992,1.081049248,31.76250029,31.47000027,0.79819672
219,GPS,April,21815940,21487500,675468.568,28.99799995,28.38999939,0.890604245,31.05,30.81999969,0.628553784,29.7079998,30.04999924,0.929890278
220,GPS,May,32160175,30595250,9656311.367,28.24249983,28.09999943,0.587468388,30.97749996,30.73499966,1.755283029,29.46749973,29.0749998,1.273859817
221,GPS,June,29381200,29210250,3492419.825,30.95000029,31.28499985,1.289321391,33.36749983,33.71500016,0.970369905,32.28749943,32.06499958,0.699656145
222,GPS,July,20043740,19418800,3136600.41,29.41599998,29.19000053,0.600819714,31.28799972,30.82999992,0.690952942,30.09799996,30.04999924,0.68548974
223,GPS,August,25042450,23399100,9304127.886,29.67499971,29.93999958,0.677845797,32.12249994,32.19000053,0.756848313,30.65250015,30.81500054,0.698082425
224,GPS,September,23360325,23190650,2707704.533,27.66249991,27.50500012,0.687109335,29.28249979,29.28999996,0.966575404,28.34250021,28.32499981,0.553460944
225,GPS,October,25027260,23820500,2960954.182,26.05000076,26.37000084,0.586651653,28.09599991,28.04000092,0.671910399,26.90600014,27.07999992,0.917138768
226,GPS,November,22950325,23425250,2093034.283,25.50999975,25.70499993,0.80358545,27.38749981,27.63000012,0.705598442,26.66750002,26.64500046,0.721504674
227,GPS,December,22303260,26949300,11598211.19,25.41600037,25.44000053,0.833944691,27.02200012,26.48999977,0.997645194,25.91600037,25.76000023,0.834136534
228,HBI,January,26046320,26812300,5316936.192,21.49400025,21.27000046,0.640830441,22.72999954,22.87999916,0.607651318,22.10200005,22.42000008,0.85162
229,HBI,February,43337925,36163400,25561378.22,19.17250013,19.21000004,0.403508452,21.18749952,20.85499954,0.903116152,19.92000008,19.96500015,0.437549832
230,HBI,March,24306325,23404600,3918324.002,18.79750014,18.77499962,0.514362769,19.93249989,19.99499989,0.53546127,19.14000034,19.06500054,0.723360335
231,HBI,April,38267260,34635900,10987484.44,17.42599983,17.63999939,0.602647889,18.9420002,19.02000046,0.290268955,17.94199944,18.12999916,0.809577805
232,HBI,May,28770725,25578850,11455695.41,17.28499985,17.32999993,0.753740633,18.21999979,18.60499955,0.747495531,17.89999962,18.24499989,0.678859332
233,HBI,June,35501500,37430000,5559040.877,20.00250006,20.02499962,1.203170163,21.56500006,21.79500008,1.002309554,21.09249973,21.12999916,0.900815625
234,HBI,July,31424640,23958800,18403708.43,20.69199981,21.48999977,1.629114727,22.43400002,22.40999985,0.07364812,21.18600006,21.79000092,1.625160011
235,HBI,August,29756150,29738600,3508251.631,17.59250021,17.60000038,0.212999432,18.67999983,18.6949997,0.422906254,18.05000019,18.01999951,0.46786757
236,HBI,September,20507425,20238550,1425989.787,17.59000015,17.5749998,0.157003012,18.39999962,18.38499928,0.377425496,18.1050005,18.06000042,0.470876917
237,HBI,October,30518800,25240700,9971819.74,16.19400005,16.11000061,0.465987047,17.65599976,17.54999924,0.61235927,16.45000019,16.36000061,0.403385848
238,HBI,November,26544075,26063350,2241585.601,15.03999996,15.02999973,0.4877498,16.4599998,16.49499989,0.496940663,15.6724999,15.61000014,0.623873768
239,HBI,December,27351340,26200900,14140334.24,12.79200001,12.25,1.218760296,14.05600014,13.51000023,1.54140964,13.06799984,12.52999973,1.189662077
240,UA,January,25045440,26562300,7067558.655,12.80599995,12.67000008,0.568879553,14.37679996,13.88000011,0.878379564,13.48000011,13.27000046,0.846640295
241,UA,February,27346600,21569450,15564008.27,13.23500014,13.31000042,1.337507036,15.38000011,16.03000021,1.62265598,14.69249988,15.26499987,1.306203848
242,UA,March,15344550,13985800,3224393.988,13.99999976,13.67499972,0.595189022,15.0562501,15.0625,0.628583538,14.33250022,14.21500015,0.537930118
243,UA,April,16595260,16116400,6212818.853,14.10799999,14.15999985,0.208557068,15.63399982,15.85000038,0.78239638,14.83599987,14.75,0.64086181
244,UA,May,14504975,12869400,3402853.255,17.04500032,17.09250069,1.031231286,18.49000025,18.72500039,0.94627544,18.27749968,18.43999958,0.928072582
245,UA,June,20213825,17528700,6649369.242,20.35999966,20.33999919,0.685310198,22.35750008,22.53999996,0.402018362,21.43499994,21.27499962,0.607144564
246,UA,July,13064820,13326000,3284199.946,19.22299995,19.71999931,1.032316136,20.69300041,21.02000046,0.814736669,19.75600014,20.02000046,0.855023197
247,UA,August,10618600,9804000,1885088.945,18.44425059,18.48850059,0.463874058,19.82875014,19.90250016,0.362187232,19.18499946,19.05499935,0.313886661
248,UA,September,12781725,10877750,3717408.161,17.7697506,17.86000062,0.55002299,19.25499964,19.20499993,0.363489995,18.57999992,18.56000042,0.616441182
249,UA,October,15143300,11202800,8307092.864,16.63900013,16.61000061,0.53524202,18.99399986,18.25,1.580235932,17.9699997,17.27000046,1.777830364
250,UA,November,15146275,16639100,2800247.991,19.67499971,19.88500023,0.56844098,21.77624989,22.0625,0.949956715,20.83999967,20.47499943,0.895069982
251,UA,December,14814080,15905300,8487580.374,17.04199962,16.04999924,2.344315368,19.24899979,17.87999916,2.910540724,17.47399979,16.17000008,2.422870942
252,BOSS,January,2180,2200,435.4308211,17.83180008,17.65299988,0.39998735,18.26800041,18.25,0.503762136,18.14019966,18.19000053,0.395338116
253,BOSS,February,1875,1500,1177.656571,17.65824986,17.68999958,0.571273627,18.42750025,18.51500034,0.160371035,17.98075008,18.27149963,0.653414992
254,BOSS,March,3450,3650,1265.89889,18.3465004,18.27000046,0.486874708,19.32625007,19.05250073,0.837983711,18.69675064,18.83000088,0.406886747
255,BOSS,April,7540,5000,7986.889257,17.95540009,17.92000008,0.184641723,18.73600006,18.39999962,0.539837106,18.27200012,18.29000092,0.19994001
256,BOSS,May,12350,8700,7934.891304,18.7874999,18.78999996,0.146522103,19.19700003,19.11399936,0.189253934,19.10949993,19.04899979,0.151363333
257,BOSS,June,9650,9800,1450,19.43925,19.55249978,0.444265265,20.03999996,20.11499977,0.212719873,19.84250021,19.8550005,0.178378398
258,BOSS,July,16660,14400,11445.80272,19.71480026,19.74900055,0.328125261,20.11219979,20.25,0.255051463,19.94979973,19.80999947,0.221720537
259,BOSS,August,8825,8600,1473.728265,20.07399988,19.99300004,0.335203909,20.40250015,20.33500004,0.294055639,20.3045001,20.23150063,0.36216996
260,BOSS,September,10625,12150,3725.167781,20.38250017,20.39000034,0.029474352,20.85249996,20.85000038,0.102804751,20.64925003,20.64499951,0.186953731
261,BOSS,October,6980,7800,2318.102672,18.49180031,18.05400085,0.835060757,19.81080017,19.37199974,1.41387582,18.825,18.65999985,0.741624413
262,BOSS,November,2875,2850,775.8060325,17.94649982,18.06799984,0.465420563,18.57175016,18.66499996,0.347209138,18.25975037,18.38450051,0.38298875
263,BOSS,December,8480,6500,6000.466649,16.60940018,16.26000023,0.941455351,17.45779991,17.31999969,1.04321207,16.75580025,16.34000015,0.811651654
264,ADS,January,2952880,2760900,753156.8639,252.8720032,252.6699982,5.668184773,268.6959961,265,7.048533902,262.9420044,261.8500061,8.436829474
265,ADS,February,3467550,3383800,674302.3599,234.2975006,234.8700028,3.13516791,249.1374969,249.534996,1.604698273,240.0399971,241.3799972,4.464059174
266,ADS,March,3239600,2949700,800924.2037,219.4225006,220.6399994,9.851107251,234.1224976,235.4449997,7.075967591,224.0374985,222.0499954,10.74195509
267,ADS,April,3820960,3551100,867543.8539,201.0480011,202.6399994,4.620290458,211.7019959,211.25,4.08660071,204.5100006,205.75,4.072728654
268,ADS,May,2757725,2700150,699161.8281,204.8525009,205.6749954,5.162005708,212.4249992,212.6800003,2.566849178,210.2924996,209.9949951,1.821763925
269,ADS,June,2673500,2693450,282822.6741,222.5525017,224.9950028,7.936958834,234.5349998,237.5,6.793422746,231.1324997,232.7649994,5.301587662
270,ADS,July,2503880,2305100,1386822.782,227.2740021,224.9700012,8.408684796,238.4919953,237.6699982,5.038376561,234.4220001,233.0800018,6.621326959
271,ADS,August,1646800,1743150,297536.3423,231.2874985,231.1800003,5.675349945,238.7499962,240.0649948,4.005665511,235.4249992,237.4799957,4.236308221
272,ADS,September,2188350,2241150,503446.2757,236.0825005,234.3199997,3.312020389,246.4750023,247.9150009,4.014539563,240.8199997,239.2149963,4.976570647
273,ADS,October,3192020,2956100,1033046.519,208.4419983,209.1900024,12.1002401,224.923999,223.7599945,10.85275922,212.9839996,213.5200043,11.02323471
274,ADS,November,2079200,1881550,522765.4493,194.5475006,192.5200043,5.809759674,206.2149963,205.1149979,5.870326355,200.3599968,199.199997,4.97314683
275,ADS,December,2562400,2437300,1395523.383,158.0119995,148.5500031,14.81560985,173.0839996,172.6000061,19.48691477,160.5160004,150.0800018,13.50479094
276,LULU,January,6205480,5866400,1244381.232,77.25,77.30999756,0.5218057,80.53599853,80.45999908,0.76976894,79.06199951,79.08000183,0.302548328
277,LULU,February,10036275,9992150,4019896.506,77.69000054,77.97999954,2.03992669,83.02749825,82.97499848,0.434646483,80.62000084,81.63000107,2.01800597
278,LULU,March,11487775,8147200,6174554.669,78.99500084,78.9600029,0.779757681,84.25750161,82.92500305,3.183287331,82.59750176,80.88000107,3.808020805
279,LULU,April,10229140,10117300,2191491.978,91.46799927,91.75,3.18196324,96.16400147,96.37000275,3.587007923,94.45799866,95.48999786,3.398601137
280,LULU,May,11893650,8264400,7452164.699,99.84000016,99.89999769,3.214187195,108.477499,105.3050003,9.313962008,107.4325008,104.5,8.940138862
281,LULU,June,11208775,10746050,2792350.196,121.9449997,121.5299988,1.50069106,128.2874985,128.2550011,1.138427188,124.8549976,124.5149994,2.282985131
282,LULU,July,6840140,6962800,760559.6324,121.8300018,123.2300034,2.992490869,128.6160034,128.8800049,1.716691253,125.3039978,126.0800018,2.847485607
283,LULU,August,11762875,7939450,7160580.677,128.7074986,127.6849976,4.33613685,140.6899986,136.1050034,11.63142689,138.5999985,134.6399994,10.033801
284,LULU,September,8459525,7840400,2006940.574,152.8224983,152.3349991,2.238297848,160.1149979,160.3399963,3.023189222,156.0025063,155.3500061,4.33522349
285,LULU,October,9378900,9132000,1764991.488,138.55,136.5299988,6.663962274,151.0100006,147.7700043,8.1966273,142.2320038,142.0200043,6.659520357
286,LULU,November,9473500,9156300,1498683.719,127.6625023,127.8750038,7.802593886,139.4425011,139.9750061,4.962795359,131.375,133.540001,6.327599415
287,LULU,December,13718700,19061600,7558199.1,113.7179993,112.3700027,3.559344399,127.4000015,125.3700027,6.462925311,117.9480011,119.1200027,3.493923203
288,FL,January,15189460,14331800,1682285.11,46.83799973,46.63999939,1.708477225,50.37200012,50.45000076,2.005216256,48.91800003,48.38000107,1.73707102
289,FL,February,21924900,17154550,12036091.56,43.66499996,44.47000123,3.426153772,49.75750065,49.73500061,0.606686675,45.92500019,47.24500084,3.559075665
290,FL,March,17409300,17857750,5059229.907,41.94749928,42.13500023,1.336962657,44.35000038,44.5,1.158403222,43.98750114,43.92500114,1.063516956
291,FL,April,12227640,11004900,2784759.992,41.99400024,40.70000076,1.78948708,45.95599976,45.02000046,1.467168693,43.72399979,44.40999985,2.118590023
292,FL,May,21937800,14532000,14244903.63,44.80749989,42.88500023,5.151714447,49.91249943,50.3199997,6.117810739,49.11750031,49.0699997,6.120950076
293,FL,June,14142500,14337850,972156.9961,54.4574995,54.44000053,1.328653008,58.10249997,58.23999978,1.2246508,55.75500012,55.72500038,2.360194496
294,FL,July,11128860,12087700,1611450.051,49.62200012,50.90000153,2.190017913,52.49000015,53.47000122,1.599149906,50.37799912,52.29999924,2.553455632
295,FL,August,21187550,19191000,8251726.823,46.64249897,46.64499855,0.446620001,50.85750008,50.64500046,1.747489349,49.07250023,48.80999947,1.058569188
296,FL,September,14437675,13872750,2100793.541,46.57000065,46.50500107,0.423261284,49.75499916,49.41499901,1.13358921,48.15000057,47.5150013,1.764241512
297,FL,October,13441300,13035000,888293.1228,46.37400055,47.11000061,1.117757764,50.03399963,49.84000015,1.368570152,47.81999969,47.59999847,1.386520816
298,FL,November,16951025,14901500,6287696.797,49.15250016,48.89500046,2.942409361,53.94250107,53.77500153,2.020622702,52.62000084,51.92000008,2.402914856
299,FL,December,9956900,10082000,5202942.159,49.73199997,49.00999832,2.319020442,53.67999954,53.36999893,2.107519876,51.30999908,52.27999878,1.910267694
300,SKX,January,7474520,7585400,1232540.449,38.65199967,37.79999924,1.11300272,40.40999985,40.45000076,0.950979166,39.6359993,40.36999893,1.227511365
301,SKX,February,14639100,14309900,3695092.403,38.39749909,38.38999939,1.008994132,41.81499958,42.27499962,1.082693509,40.3550005,40.41500092,0.906712163
302,SKX,March,8044475,7981600,1160106.091,39.02499867,38.95999909,0.948406868,40.78499889,41.15499878,0.941023046,39.69250012,39.67499924,1.304940146
303,SKX,April,23914480,17279200,16412576.5,32.8079998,29.71999931,5.228209489,37.55000038,41.45999908,6.078085636,34.13799972,30.70000076,5.766767672
304,SKX,May,12941350,12059000,3142481.875,28.99500036,28.78000069,0.447967588,30.63499975,30.65499973,0.383568667,29.92499972,29.93499946,0.713249342
305,SKX,June,13045875,11332200,3334412.439,28.71750021,28.6999998,0.443416969,30.30499983,30.35999966,0.485669454,29.65750027,29.72000027,0.621505094
306,SKX,July,27518960,14698300,24025196.97,27.37999992,27.25,2.385699067,30.7859993,31.12999916,1.79009029,28.94000054,28.12000084,1.919051831
307,SKX,August,10453775,10784800,1277743.69,28.44999981,28.55999947,0.251693767,29.99000025,30.06500054,0.216449222,29.50750017,29.38500023,0.296595057
308,SKX,September,10923675,10840750,4470008.631,26.59000015,26.35000038,1.006404206,28.78499985,28.5699997,0.658501871,27.58749962,27.5699997,0.510312619
309,SKX,October,16572980,14022500,7000855.722,25.63800011,25.76000023,0.549413787,29.38600006,29.60000038,1.655277428,27.44999962,26.57999992,1.690822241
310,SKX,November,8753125,8917850,1669145.412,26.59499979,26.23999977,1.334100977,28.53750038,28.31500054,1.255574522,27.36000061,27.14500046,1.001024541
311,SKX,December,10656500,13463400,5591639.442,22.65599975,22.70999908,0.998150065,24.80199966,23.48999977,2.013051406,23.11399994,22.89999962,0.830869348
312,URBN,January,11503560,11921100,3063651.851,32.8760006,33.13999939,0.801213934,35.53199921,35.68000031,0.404445281,34.2659996,34.63999939,0.857942326
313,URBN,February,10846575,10044950,3500497.303,33.28250122,33.61500168,1.377468389,36.82500076,36.79000092,0.875343174,35.78499985,35.93000031,1.079965046
314,URBN,March,11790700,8507250,7147838.366,35.16249943,35.11999894,0.329119026,37.45499992,37.57999992,0.742242974,36.24750042,36.07500077,0.431356187
315,URBN,April,11967340,9432900,4576525.408,37.76200027,38.11999893,0.883660808,40.0159996,40.22999954,0.873809274,39.06799927,38.70999908,0.887544884
316,URBN,May,12731025,11272350,5234759.937,39.80500126,40.0150013,1.296427696,42.43500042,43.0699997,1.411904872,41.78499985,42.22999955,1.124554769
317,URBN,June,11832700,12287850,1352395.776,44.33500004,44.54500008,0.954056144,47.36250019,47.14500046,0.517609747,45.69249916,45.89999962,0.701012398
318,URBN,July,6628600,6260400,846616.0003,43.62799988,43.61999893,0.199338998,46.79800033,46.75,0.51121037,45.05,44.70999908,0.942952766
319,URBN,August,15365650,11582150,9604178.446,44.57999993,44.68000031,0.331134534,49.25249958,48.96999931,2.115625057,46.74499893,46.54999924,0.968645997
320,URBN,September,11282900,11354650,669621.0383,41.42999935,41.37999916,1.3006725,44.69000054,43.87000084,2.612911276,41.90250015,41.71500016,1.142679379
321,URBN,October,11707800,12241300,1211239.73,37.41800003,37.75,1.35430243,40.13399964,40.68000031,1.053463499,38.67199936,38.59999847,1.417369373
322,URBN,November,12107625,11475900,2850471.311,36.22000027,36.20499992,1.879029274,39.78250027,39.78000069,1.640158097,37.93249989,37.56500053,1.600833148
323,URBN,December,10105400,12423100,5559817.061,33.11399956,32.86999893,1.742556014,36.09599991,34.40999985,2.37548842,33.74400063,33.22000122,1.734423611
324,AEO,January,18412640,13763500,7400417.276,17.49399948,17.47999954,0.360199889,18.74799995,18.70000076,0.289924397,18.18400002,18.34000015,0.349720326
325,AEO,February,19103250,17290500,5098587.237,17.52749968,17.58999919,1.039312165,19.11499977,19,0.892257965,18.89000035,18.80500031,0.955170153
326,AEO,March,23757325,17980850,11602064.54,19.07999993,19.30000019,0.447716673,20.27750015,20.20499993,0.350097982,19.66250039,19.60000039,0.163458565
327,AEO,April,19256860,19103100,2824653.753,20.29799996,20.51000023,0.527120098,21.70000038,21.67000008,0.289689694,20.95800057,21.04000092,0.550686832
328,AEO,May,24176425,24606000,1563830.281,21.02250004,21.25500012,1.065301842,22.7249999,23.22499943,1.030933576,22.31749964,22.76499939,0.988796805
329,AEO,June,21162625,20985900,1914857.906,23.15749979,23.16499996,0.351736611,24.84500027,24.66499996,0.575347887,23.87249994,23.93000031,0.408617876
330,AEO,July,19515280,20892600,6067118.202,23.27999992,22.92000008,0.717746424,25.15599975,24.73999977,0.733801056,24.30600014,24.26000023,0.867700213
331,AEO,August,23236150,19703650,10017536.44,25.91499997,26.0500002,1.567681328,28.43499994,28.125,0.860943753,27.42249966,27.65999985,0.914067425
332,AEO,September,17959050,18686000,2278971.415,23.88500023,23.91499997,0.547288829,25.52499962,25.39499951,0.659943174,24.4625001,24.6050005,0.390472729
333,AEO,October,23416440,24086400,1566948.304,21.22200012,21.10000038,0.479099495,23.36599999,23.11000061,1.144702342,21.98600006,22.25,0.75563467
334,AEO,November,20330675,19572950,5514267.757,20.03250027,20.03999997,1.071386605,21.90500021,22.01000023,0.925459492,20.62250042,20.59000016,0.824905185
335,AEO,December,23433700,21189800,14028377.97,17.91999969,18,0.812305018,19.84599991,19.5,0.95118057,18.51399994,18.95999908,0.792050007
336,DKS,January,14906560,14943700,2264764.137,30.6340004,31.03000069,1.42313204,33.83799896,34.00999832,1.32135405,32.69199982,33.33000183,1.193153248
337,DKS,February,13671325,13595900,3264756.951,30.6425004,30.58500004,1.366462257,33.53999996,33.70499992,0.604442774,32.44250012,32.375,0.801947346
338,DKS,March,21239175,13112400,15906121.33,31.55000115,31.63500119,1.498282764,34.58249951,35.01499939,1.223403739,33.72499895,33.96499825,1.318417207
339,DKS,April,12515480,12472200,2162441.23,31.75200043,31.55999947,0.760931229,34.59199982,34.40999985,0.909493049,32.83799973,32.86000061,1.069960753
340,DKS,May,21843175,12717050,16317983.97,30.13750029,29.92500019,0.468528434,33.98500061,32.8550005,3.026355826,32.15999937,31.45499993,1.920455239
341,DKS,June,12448625,12380700,1213182.112,35.6449995,35.43499947,0.502220402,37.96749973,38,0.268175567,36.64749909,36.69999886,1.080031162
342,DKS,July,9842280,9014100,1794129.573,33.45,33.56999969,0.442583096,35.44600067,35.47999954,0.541649153,34.05199967,34.04999924,0.765672964
343,DKS,August,20512375,13869050,14862112.09,34.01499939,33.89999962,1.046648893,37.22499943,37.57499886,1.305573627,36.29249955,36.59000016,1.137966827
344,DKS,September,11783050,11246650,1559112.489,36.33250046,36.375,0.746101756,38.89750004,38.93499947,0.830011657,37.09249973,37.40499878,1.0296941
345,DKS,October,12510140,12193700,1659268.502,32.87200012,32.86000061,0.387164046,35.32199936,34.75999832,0.955057698,33.99599991,33.45000076,1.276191202
346,DKS,November,17035525,14738500,7825064.173,35.02250099,34.98000145,1.064339363,38.27750015,38.17000008,1.015563136,36.18999958,36.40500069,0.922253001
347,DKS,December,9636280,11614300,5205830.196,31.89400063,30.95000076,2.069653137,34.6279995,34.66999817,2.651417801,32.72599983,31.20000076,2.327862276
348,SHOO,January,3109060,3177600,665720.3064,30.63466644,30.88666725,0.676085949,32.24799957,32.53333282,0.519818123,31.42666702,31.66666603,0.923615954
349,SHOO,February,3638500,3769800,676076.5156,28.18000031,28.19333363,0.299963424,30.17500019,30.3166666,0.347510789,29.05833388,29.20000077,0.360843861
350,SHOO,March,3501925,3724250,518640.8602,28.92999983,28.76666641,0.650922262,30.54166651,30.81666661,0.663063627,29.70833349,29.76666641,0.997601225
351,SHOO,April,3718900,2898900,1160153.031,30.29466705,30.55333328,0.928151271,32.06666603,31.93333244,0.515105159,31.52666664,31.5,0.673101829
352,SHOO,May,2425850,2277250,429828.2709,33.17666626,33.16666604,1.265248178,34.75833321,34.79999924,1.326937156,34.27166653,34.57666779,1.141036305
353,SHOO,June,3084475,3063950,507648.5959,35.14999962,35.29999924,0.341158637,36.72166634,36.82666588,0.298081424,35.88833428,35.69333458,0.552536472
354,SHOO,July,3177140,2739600,1126136.661,34.75866699,34.59999847,0.325546986,37.14000015,37.23333359,0.618743703,36.06666641,35.83333206,0.872798788
355,SHOO,August,2291150,2314600,221486.6644,37.12166691,37.06666756,0.43699405,38.8166666,38.81666755,0.408588852,38.33333302,38.35000038,0.488193275
356,SHOO,September,3041650,2697350,1545575.411,36.58833218,36.99333191,0.871121862,38.52166653,38.51666641,0.455298368,36.90833283,37.33333207,0.959853843
357,SHOO,October,5688120,6026800,600026.8441,29.34733276,28.54999924,1.689193503,32.43599968,33.11999893,2.187689627,30.38333359,30.28000069,1.954779581
358,SHOO,November,3203875,3435400,575032.3094,30.84250021,30.88000012,0.589465008,32.76500034,32.72500038,0.446010717,31.89999962,32.11999893,0.579396033
